"","country_name","region_groups","csr_id","reg_id","region","country_code","latitude","longitude","employment","wages","reserves_share","capital_share","labor_share","electricity_share","fossil_share","inner_dist","pop_sum","area","pop_dens","solar_mean","wind_mean","reserves","counter","clean_id","nolines","connected","ffl_capacity_mw","rnw_capacity_mw","capital","employment.sum","capitalperworker","costrel","Subject.Descriptor","Units","Scale","Country.Series.specific.Notes","GDPpc","Estimates.Start.After","payroll","avgwage","employment_region","PRODUCT","Price"
"241","United States",1,244,"US25900","Jonesboro","US",36.028172,-90.729568,67.0830000093583,85.1390430509145,0.00013680331,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,53.291809,267875.16,10217.334,26.21772,1861.1133,1455.5306,0.0027560897725506,1,244,6,1,264.6,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,5711.38242578125,1,186271.437021124,"Electricity (MWh)",1
"242","United States",1,245,"US2600","Roanoke Rapids","US",36.300049,-77.313843,34.3220000071527,78.9669961430765,0.00013232976,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,46.222542,259115.48,6924.668,37.419189,1869.1388,892.08649,0.0026659640787936,1,245,7,1,460.1,289.8,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,2710.3052421875,1,186271.437021124,"Electricity (MWh)",1
"243","United States",1,246,"US26001","Roseau","US",48.77272,-95.345009,8.58699999562312,88.3072154680797,8.0106402e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,56.4109,15685.669,8941.501,1.75425,1673.3466,1787.6823,0.0001613852985378,1,246,3,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,758.294058837891,1,186271.437021124,"Electricity (MWh)",1
"244","United States",1,247,"US26002","Duluth","US",47.395908,-92.211678,112.63000002725,100.647911763694,0.00014989806,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,99.9431,293516.03,29124.02,10.07814,1620.3583,1213.6138,0.0030199013223697,1,247,8,1,400,218.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,11335.9743046875,1,186271.437021124,"Electricity (MWh)",1
"245","United States",1,249,"US26004","International Falls","US",48.24511,-93.783112,3.71400000679493,88.9701169655635,1.2225129e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,48.319618,23938.078,8166.4829,2.9312601,1613.1599,1049.4048,0.0002462919495789,1,249,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,330.435015014648,1,186271.437021124,"Electricity (MWh)",1
"246","United States",1,250,"US26101","Moberly","US",39.656502,-92.299118,13.7910000109971,80.246587738404,3.9181155e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,42.27174,76720.789,6403.687,11.98072,1787.3381,2296.6331,0.0007893579478848,1,250,5,1,1297.9,2.8,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1106.68069238281,1,186271.437021124,"Electricity (MWh)",1
"247","United States",1,251,"US26102","Marshall","US",39.412258,-93.40136,14.7150000015759,75.9098616969493,2.676789e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,46.906391,52414.324,5192.1279,10.09496,1805.0559,2255.8911,0.0005392757613216,1,251,4,1,141.4,5.3,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1117.01361499023,1,186271.437021124,"Electricity (MWh)",1
"248","United States",1,252,"US26103","Brookfield","US",39.67432,-93.027252,4.51100000484146,76.5803325476399,1.8434543e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,34.53046,36096.762,3600.4695,10.02557,1793.2969,2448.1528,0.0003713890975298,1,252,3,1,14.4,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,345.453880493164,1,186271.437021124,"Electricity (MWh)",1
"249","United States",1,253,"US26104","Trenton","US",40.271469,-93.566788,3.0599999999404,78.4724247368035,5.8374262e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,27.6943,11430.29,2315.5737,4.9362702,1787.5348,2648.9944,0.000117602934082,1,253,3,1,27.5,2.8,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,240.125619689941,1,186271.437021124,"Electricity (MWh)",1
"250","United States",1,254,"US26105","Polk","US",40.330101,-93.069031,2.6210000031264,85.2188189209365,9.3978488e-06,0.228870431925377,0.704225536436281,0.0242093263839848,0.0426947044105972,29.629351,18401.969,3032.7598,6.0677299,1779.9323,2978.8752,0.0001893325193361,1,254,2,1,61.9,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,223.358524658203,1,186271.437021124,"Electricity (MWh)",1
"251","United States",1,255,"US26106","Centerville","US",40.826382,-93.167267,8.15900002414319,85.4991783681993,3.6582933e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,34.44603,71633.203,3827.8657,18.71361,1778.4047,3037.8372,0.0007370132514663,1,255,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,697.587798370361,1,186271.437021124,"Electricity (MWh)",1
"252","United States",1,256,"US26107","Kirksville","US",40.283798,-92.352219,10.160000005454,68.8349762073967,2.1611293e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,36.52795,42317.168,4722.9717,8.9598598,1774.7703,2640.8132,0.0004353890593324,1,256,3,1,23.8,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,699.363358642578,1,186271.437021124,"Electricity (MWh)",1
"253","United States",1,257,"US26201","Bismarck","US",47.162949,-101.20385,65.215000042544,121.422421056048,3.9240858e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,77.143631,76837.695,20170.504,3.8094101,1799.9283,2991.7129,0.0007905607574127,1,257,12,1,4749.9,1000.1,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,7918.56319433594,1,186271.437021124,"Electricity (MWh)",1
"254","United States",1,258,"US26202","East Grant","US",46.358292,-101.63939,0.423999999498779,77.0753514463235,2.2158738e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,35.539791,4338.9121,4316.7158,1.0051399,1825.7583,3078.8887,4.46418078396e-05,1,258,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,32.6799489746094,1,186271.437021124,"Electricity (MWh)",1
"255","United States",1,259,"US26203","Linton","US",46.285931,-99.799438,2.02600000391338,75.0597392945485,6.6793917e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,52.747108,130789.45,9218.127,14.18829,1822.2444,3631.8604,0.0013456547508556,1,259,3,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,152.071032104492,1,186271.437021124,"Electricity (MWh)",1
"256","United States",1,260,"US26204","Steele","US",46.980179,-99.779678,0.518000000941031,93.861226857644,3.5699031e-06,0.228870431925377,0.704225536436281,0.0242093263839848,0.0426947044105972,32.829891,6990.2432,3710.4063,1.88396,1805.1165,3617.356,7.19205817134e-05,1,260,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,48.6201156005859,1,186271.437021124,"Electricity (MWh)",1
"257","United States",1,261,"US26301","Devils Lake","US",48.09922,-98.82576,6.51500000810756,82.4696316516161,1.0034045e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,58.726742,19647.707,9710.5479,2.02334,1780.0026,2947.2964,0.0002021495609284,1,261,4,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,537.289650878906,1,186271.437021124,"Electricity (MWh)",1
"258","United States",1,262,"US26302","Carrington","US",47.587181,-98.891991,1.89099999445962,97.2562837106528,1.8831553e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,30.055969,3687.4148,3340.1069,1.1039799,1780.9268,3022.5308,3.79387402853e-05,1,262,3,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,183.911631958008,1,186271.437021124,"Electricity (MWh)",1
"259","United States",1,263,"US26303","Turtle Mountain","US",48.72694,-99.527786,2.99299999858191,75.5935601090114,5.5565888e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,39.123959,10880.381,5131.9468,2.1201301,1779.5557,2261.8945,0.000111945080193,1,263,2,1,0,150,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,226.251525299072,1,186271.437021124,"Electricity (MWh)",1
"260","United States",1,264,"US26304","Minot","US",48.44223,-101.10971,33.0860000095262,110.478438925685,4.0036408e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,67.90284,78395.469,16980.418,4.6168199,1790.2032,2532.8921,0.000806588236933,1,264,5,1,0,134.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,3655.28963134765,1,186271.437021124,"Electricity (MWh)",1
"261","United States",1,265,"US26305","Rugby","US",47.797989,-99.96389,3.08199999751219,84.4999713923794,1.763828e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,57.368462,34537.594,8752.2383,3.9461401,1796.8025,3151.9724,0.0003553472726208,1,265,4,1,0,149,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,260.428911621094,1,186271.437021124,"Electricity (MWh)",1
"262","United States",1,267,"US26402","Baker","US",46.333981,-104.4168,1.20800000014901,131.971472515475,1.184485e-06,0.228870431925377,0.704225536436281,0.0242093263839848,0.0426947044105972,33.577278,2319.3452,4203.228,0.55180001,1863.0431,3125.7283,2.38630692044e-05,1,267,3,1,0,30,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,159.42153881836,1,186271.437021124,"Electricity (MWh)",1
"263","United States",1,268,"US26403","Bowman","US",46.284111,-103.48903,1.33099999928049,107.225036231955,2.3547875e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,41.932739,4610.9199,6171.2412,0.74716002,1856.1143,2920.7427,4.74404166936e-05,1,268,3,1,0,19.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,142.716523147583,1,186271.437021124,"Electricity (MWh)",1
"264","United States",1,269,"US26404","Lemmon","US",45.825901,-102.48233,2.08300000426261,83.2619700309792,1.6939604e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,67.780609,33169.516,12979.993,2.5554299,1859.1337,2967.9336,0.0003412715170448,1,269,4,1,0,257.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,173.434683929443,1,186271.437021124,"Electricity (MWh)",1
"265","United States",1,271,"US26406","Wolf Point","US",47.951721,-105.42703,2.47300001282578,80.8205328242423,5.9766303e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,74.965569,11702.866,13085.995,0.89429998,1838.3666,2279.7048,0.0001204073950035,1,271,3,1,276.3,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,199.869178710938,1,186271.437021124,"Electricity (MWh)",1
"266","United States",1,273,"US26408","Glasgow","US",48.311489,-107.29821,3.15699999982119,79.5986448616402,5.0750937e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,86.906929,9937.5635,26616.354,0.37336001,1845.6359,2166.3049,0.0001022447057544,1,273,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,251.292921813965,1,186271.437021124,"Electricity (MWh)",1
"267","United States",1,274,"US26409","Glendive","US",47.127689,-104.51787,3.47000000351056,91.9464427270633,6.3473008e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,60.612869,12428.678,11075.1,1.12222,1832.8613,2779.634,0.0001278750586371,1,274,3,1,83.7,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,319.054156585693,1,186271.437021124,"Electricity (MWh)",1
"268","United States",1,275,"US26410","Dickinson","US",47.113838,-102.8193,21.011000015329,131.413096601428,9.3530389e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,55.720982,18314.227,11853.033,1.54511,1809.9,3014.7869,0.000188429761265,1,275,4,1,0,150,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,2761.12057470703,1,186271.437021124,"Electricity (MWh)",1
"269","United States",1,276,"US26411","Sidney","US",47.885132,-103.4554,18.9210000029266,155.408289371467,1.6872622e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,90.723763,33038.355,17877.482,1.84804,1804.9347,2678.6555,0.0003399220490743,1,276,4,1,376.9,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,2940.48024365234,1,186271.437021124,"Electricity (MWh)",1
"270","United States",1,277,"US26412","Williston","US",48.588699,-103.24278,27.6660000053234,165.944887256039,1.4495062e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,62.7831,28382.844,11842.094,2.39678,1812.7648,2479.614,0.0002920228459421,1,277,3,1,297.1,150,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,4591.03125170898,1,186271.437021124,"Electricity (MWh)",1
"271","United States",1,278,"US26501","Brookings","US",44.28717,-97.038719,16.9520000056426,89.5402771605372,5.6320325e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,47.416519,110281.07,5670.9082,19.44681,1809.8539,3326.8108,0.0011346499541665,1,278,3,1,348.1,260.4,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1517.88677893066,1,186271.437021124,"Electricity (MWh)",1
"272","United States",1,280,"US26503","Sioux Falls","US",43.419121,-96.98777,140.089000007995,106.709908498922,8.2247483e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,48.902279,161049.16,7779.8267,20.700871,1802.5817,2770.3545,0.0016569880423287,1,280,7,1,540.7,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,14948.8843725586,1,186271.437021124,"Electricity (MWh)",1
"273","United States",1,281,"US26504","Watertown","US",44.831909,-97.25563,17.1550000075017,91.114984089237,2.0072042e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,47.54438,39303.156,7409.9004,5.3041401,1816.9647,3763.5889,0.0004043787600448,1,281,5,1,70.2,19.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1563.07755273437,1,186271.437021124,"Electricity (MWh)",1
"274","United States",1,282,"US26601","Milbank","US",45.442959,-96.565979,5.7460000070557,86.82875846507,8.1673843e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,44.795979,15992.591,4666.9731,3.42676,1764.8982,3055.5439,0.0001645431241891,1,282,4,1,457.2,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,498.91804675293,1,186271.437021124,"Electricity (MWh)",1
"275","United States",1,283,"US26602","Sisseton","US",45.574841,-97.363182,5.01899999861961,76.722875363477,9.4174084e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,47.376591,18440.268,8061.3018,2.2875099,1794.6948,3816.894,0.0001897265668877,1,283,5,1,0,99,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,385.072111343384,1,186271.437021124,"Electricity (MWh)",1
"276","United States",1,285,"US26604","Mobridge","US",45.604092,-100.0414,2.28199999988079,76.4669267057467,2.0309953e-06,0.228870431925377,0.704225536436281,0.0242093263839848,0.0426947044105972,33.99876,3976.9009,3926.2102,1.01291,1835.6581,3011.7805,4.09171797288e-05,1,285,3,1,0,97.8,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,174.497526733398,1,186271.437021124,"Electricity (MWh)",1
"277","United States",1,286,"US26605","Aberdeen","US",45.362652,-98.77742,22.0060000063503,92.6514882436854,2.5296647e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,71.227409,49533.48,16962.385,2.9202001,1828.6621,2919.8037,0.0005096355843601,1,286,4,1,302.2,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,2038.88865087891,1,186271.437021124,"Electricity (MWh)",1
"278","United States",1,287,"US26701","Bemidji","US",47.533932,-95.217598,33.9799999944616,89.6563778184224,5.5011449e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,79.988136,107718.16,18429.719,5.84481,1679.334,1977.464,0.0011082808763496,1,287,6,1,63.8,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,3046.52371777344,1,186271.437021124,"Electricity (MWh)",1
"279","United States",1,288,"US26702","Grafton","US",48.669189,-97.700462,8.54500000361022,92.0446385244162,1.6278738e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,68.45295,31875.469,13026.471,2.44698,1738.199,2469.2278,0.0003279574440322,1,288,3,1,10,199.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,786.521436523438,1,186271.437021124,"Electricity (MWh)",1
"280","United States",1,289,"US26703","Thief River Falls","US",48.222542,-96.255928,11.8540000021461,95.6594453126461,1.1221262e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,47.63879,21972.404,7417.5518,2.96222,1713.2544,2429.6458,0.0002260676802494,1,289,2,1,6.5,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1133.94706494141,1,186271.437021124,"Electricity (MWh)",1
"281","United States",1,290,"US26704","Grand Forks","US",47.71666,-97.023392,46.9210000160801,93.9461713749299,5.977754e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,69.037193,117050.66,12990.899,9.0101995,1730.0747,2562.0393,0.0012043003468078,1,290,8,1,31.3,169.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,4408.04830859375,1,186271.437021124,"Electricity (MWh)",1
"282","United States",1,291,"US26801","Fargo","US",46.749271,-96.821503,130.2820000176,106.718926660628,0.00012773048,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,70.132851,250109.63,15268.157,16.38113,1740.0659,2613.1895,0.0025733053849367,1,291,6,1,24,55.1,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,13903.5552050781,1,186271.437021124,"Electricity (MWh)",1
"283","United States",1,292,"US26802","Lisbon","US",46.214031,-97.985291,5.77399998544038,96.6887462531624,1.1790497e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,54.37859,23087.025,7442.6113,3.10201,1786.2952,2967.9639,0.0002375357045116,1,292,5,1,0,189.8,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,558.280819458008,1,186271.437021124,"Electricity (MWh)",1
"284","United States",1,293,"US26803","Jamestown","US",46.845741,-98.59008,14.3710000126064,88.9610313934236,1.8397599e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,59.900871,36024.418,12848.041,2.80388,1787.3394,3136.2561,0.0003706447896607,1,293,7,1,154.4,520.4,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1278.45898327637,1,186271.437021124,"Electricity (MWh)",1
"285","United States",1,294,"US26804","Cooperstown","US",47.457031,-98.236732,0.652999998867512,85.8955894663009,1.3033681e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,22.720961,2552.1309,1855.1166,1.37573,1776.5774,3022.8652,2.62581326328e-05,1,294,2,1,0,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,56.0898198242188,1,186271.437021124,"Electricity (MWh)",1
"286","United States",1,295,"US26901","Fergus Falls","US",46.062191,-95.701492,46.1250000265305,92.0159644414843,9.6341137e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,60.975761,188646,12463.579,15.13578,1740.1761,3119.1206,0.0019409239945385,1,295,5,1,142.9,32.9,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,4244.23636230469,1,186271.437021124,"Electricity (MWh)",1
"287","United States",1,296,"US26902","Little Falls","US",46.150841,-94.641289,17.945000001245,84.6275695725064,8.9436624e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,50.058998,175126.25,6927.5493,25.27968,1718.4957,2279.3616,0.001801823093347,1,296,2,1,22.6,0,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1518.64173608398,1,186271.437021124,"Electricity (MWh)",1
"288","United States",1,297,"US2700","Gulfport","US",30.740049,-89.032738,142.399000070091,98.1723911481353,0.00056931726,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,62.91753,1114782.6,11170.084,99.800743,1922.7131,404.81839,0.0114696752086556,1,297,4,1,3443.6,3.5,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,13979.6503339844,1,186271.437021124,"Electricity (MWh)",1
"289","United States",1,298,"US27001","O'Neill","US",42.43737,-98.73941,3.98500000056624,78.1768593479627,7.8060193e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,52.346802,15285.001,9163.1963,1.66809,1860.5201,4022.4441,0.0001572629395154,1,298,5,1,4.3,400,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,311.534784545898,1,186271.437021124,"Electricity (MWh)",1
"290","United States",1,302,"US27005","Yankton","US",42.76218,-97.642853,15.971000003165,85.7021183978387,2.8654827e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,47.02282,56109.145,7766.3613,7.2246399,1814.3813,3195.2981,0.0005772906911435,1,302,5,1,149.2,201,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1368.74853320312,1,186271.437021124,"Electricity (MWh)",1
"291","United States",1,303,"US27006","Mitchell","US",43.781921,-98.196297,12.9010000098248,85.0530228280143,1.0919554e-05,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,40.424,21381.629,5585.5093,3.8280499,1827.1322,3190.4573,0.0002199893662693,1,303,4,1,0,162,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,1097.26904833984,1,186271.437021124,"Electricity (MWh)",1
"292","United States",1,304,"US27007","Huron","US",44.31184,-98.381638,8.38000000843117,83.8236961814199,8.0749114e-06,0.231650754917187,0.70186223550525,0.0241173385847753,0.0423696694568534,37.626419,15811.52,4656.0835,3.39588,1829.6421,3241.8665,0.0001626801388671,1,304,5,1,61.6,51,35322.68,119799.653021361,0.000294847932436846,1,"Gross domestic product per capita, current prices","U.S. dollars","Units","See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1,2021,702.442574707031,1,186271.437021124,"Electricity (MWh)",1
